,age,job,marital,education,default,housing,loan,contact,month,day_of_week,y,cluster
535,36,1,0,1,1,0,0,1,0,1,0,0
536,35,2,1,1,0,2,2,1,0,1,0,1
537,33,3,1,0,1,0,0,1,0,1,0,0
538,38,2,1,2,1,0,0,1,0,1,0,0
539,33,8,0,6,0,0,0,1,0,1,0,1
540,55,8,0,5,1,0,0,1,0,1,0,0
541,36,3,1,3,1,0,0,1,0,1,0,0
542,57,4,0,4,1,0,2,1,0,1,0,0
543,32,10,1,6,0,2,0,1,0,1,0,1
544,30,8,1,1,0,2,0,1,0,1,0,1
545,43,2,0,4,0,2,2,1,0,1,0,1
546,46,2,0,6,0,0,0,1,0,1,0,1
547,35,2,2,1,0,0,2,1,0,1,0,1
548,34,2,1,6,0,2,2,1,0,1,0,1
549,50,3,0,0,1,1,1,1,0,1,0,0
550,39,2,1,6,0,0,0,1,0,1,0,1
551,39,3,0,3,1,0,0,1,0,1,0,0
552,42,10,0,2,0,0,0,1,0,1,0,1
553,57,5,0,6,0,2,0,1,0,1,0,1
554,45,3,0,0,1,0,0,1,0,1,0,0
555,40,4,0,0,0,0,2,1,0,1,0,1
556,42,3,0,1,0,0,2,1,0,1,1,1
557,40,4,0,0,0,0,0,1,0,1,0,1
558,38,3,1,0,1,0,0,1,0,1,0,0
559,39,3,0,2,1,2,2,1,0,1,0,0
560,41,3,0,0,0,0,0,1,0,1,0,1
561,39,3,0,2,1,2,0,1,0,1,0,0
562,41,3,0,0,0,2,2,1,0,1,0,1
563,45,2,0,6,1,0,0,1,0,1,0,0
564,35,2,2,6,0,1,1,1,0,1,0,1
565,35,2,0,2,0,2,0,1,0,1,0,1
566,49,3,0,1,1,0,0,1,0,1,0,0
567,36,4,0,5,0,0,0,1,0,1,0,1
568,23,2,1,6,0,0,0,1,0,1,0,1
569,43,7,0,6,1,1,1,1,0,1,0,0
570,49,10,0,4,0,1,1,1,0,1,0,1
571,36,4,0,4,0,1,1,1,0,1,0,1
572,51,3,0,3,1,2,0,1,0,1,0,0
573,56,5,0,0,1,2,2,1,0,1,0,0
574,45,0,0,1,0,0,0,1,0,1,0,1
575,42,2,0,1,0,0,0,1,0,1,0,1
576,41,2,2,1,0,0,0,1,0,1,0,1
577,32,1,0,1,1,0,2,1,0,1,0,0
578,46,6,0,6,0,0,0,1,0,1,0,1
579,37,3,0,5,0,0,0,1,0,1,0,1
580,53,6,0,6,1,0,0,1,0,1,0,0
581,30,3,0,0,0,0,0,1,0,1,0,1
582,45,9,0,5,1,0,0,1,0,1,0,0
583,24,4,1,4,0,0,2,1,0,1,0,1
584,45,9,0,5,1,0,0,1,0,1,0,0
585,34,2,1,6,0,0,2,1,0,1,0,1
586,41,6,0,6,1,0,0,1,0,1,0,0
587,59,3,0,0,0,2,0,1,0,1,0,1
588,45,3,0,0,1,0,0,1,0,1,0,0
589,54,3,0,2,1,0,0,1,0,1,0,0
590,32,4,0,4,0,0,0,1,0,1,0,1
591,33,4,0,4,0,2,0,1,0,1,0,1
592,32,2,0,6,0,0,0,1,0,1,0,1
593,34,1,1,1,0,1,1,1,0,1,0,1
594,46,6,0,6,0,0,0,1,0,1,0,1
595,57,4,0,4,0,2,0,1,0,1,0,1
596,42,4,0,3,0,0,0,1,0,1,0,1
597,48,2,0,4,0,2,0,1,0,1,0,1
598,58,2,2,6,1,2,0,1,0,1,0,0
599,34,1,0,1,0,0,0,1,0,1,0,1
600,32,2,1,6,0,2,2,1,0,1,0,1
601,48,3,0,3,0,0,0,1,0,1,0,1
602,47,3,0,3,0,0,0,1,0,1,0,1
603,31,1,0,1,1,0,0,1,0,1,0,0
604,32,2,1,6,0,2,0,1,0,1,0,1
605,32,2,1,6,0,0,0,1,0,1,0,1
606,36,1,0,1,0,0,0,1,0,1,0,1
607,53,3,0,0,1,0,2,1,0,1,0,0
608,37,3,0,3,1,0,0,1,0,1,0,0
609,50,1,0,1,0,0,0,1,0,1,0,1
610,46,3,0,2,0,2,0,1,0,1,0,1
611,41,2,0,1,0,0,0,1,0,1,0,1
612,43,3,1,0,0,0,0,1,0,1,0,1
613,51,6,0,6,0,2,0,1,0,1,0,1
614,38,2,0,6,0,2,0,1,0,1,0,1
615,41,4,0,2,0,2,0,1,0,1,0,1
616,39,1,0,1,1,0,0,1,0,1,0,0
617,52,3,0,0,0,0,0,1,0,1,0,1
618,37,4,0,4,0,2,0,1,0,1,0,1
619,41,2,0,3,0,2,0,1,0,1,0,1
620,46,2,2,6,0,2,2,1,0,1,0,1
621,47,4,0,4,0,0,0,1,0,1,0,1
622,35,4,0,4,0,0,0,1,0,1,0,1
623,38,1,0,1,1,0,0,1,0,1,0,0
624,30,3,1,5,0,2,2,1,0,1,0,1
625,46,3,0,3,0,2,0,1,0,1,0,1
626,30,4,0,4,0,0,0,1,0,1,0,1
627,35,1,1,0,0,0,0,1,0,1,0,1
628,58,2,0,5,1,2,0,1,0,1,0,0
629,40,4,0,4,0,0,0,1,0,1,0,1
630,34,4,0,6,0,0,0,1,0,1,0,1
631,30,2,1,6,0,0,0,1,0,1,0,1
632,38,1,0,2,0,0,0,1,0,1,0,1
633,55,6,1,0,0,0,0,1,0,1,0,1
634,55,6,0,6,1,2,0,1,0,1,0,0
635,45,4,1,4,0,2,0,1,0,1,0,1
636,36,2,0,6,0,2,2,1,0,1,0,1
637,32,2,1,6,0,0,0,1,0,1,0,1
638,35,4,0,5,1,2,0,1,0,1,0,0
639,55,6,2,6,0,2,0,1,0,1,0,1
640,49,0,0,0,1,1,1,1,0,1,0,0
641,29,2,0,1,0,2,0,1,0,1,0,1
642,34,3,0,0,0,2,0,1,0,1,0,1
643,54,5,0,1,1,2,0,1,0,1,0,0
644,36,4,1,4,0,0,0,1,0,1,0,1
645,30,6,1,6,0,2,0,1,0,1,0,1
646,33,0,2,6,0,0,0,1,0,1,0,1
647,37,3,0,1,0,0,0,1,0,1,0,1
648,36,4,0,3,1,2,0,1,0,1,0,0
649,33,3,0,1,0,0,0,1,0,1,0,1
650,32,0,0,1,0,2,0,1,0,1,0,1
651,32,0,0,1,0,0,0,1,0,1,0,1
652,50,3,0,0,1,2,0,1,0,1,0,0
653,39,3,0,3,0,0,2,1,0,1,0,1
654,51,3,2,5,1,2,2,1,0,1,0,0
655,33,1,0,1,0,0,0,1,0,1,0,1
656,33,1,0,0,0,0,0,1,0,1,0,1
657,56,6,0,6,1,0,2,1,0,1,0,0
658,39,6,2,6,1,2,0,1,0,1,0,0
659,33,8,1,6,0,0,0,1,0,1,0,1
660,59,5,2,0,1,0,0,1,0,1,0,0
661,42,2,1,5,0,2,0,1,0,1,0,1
662,43,1,0,1,0,0,2,1,0,1,0,1
663,35,2,0,6,0,1,1,1,0,1,0,1
664,46,3,0,2,1,2,0,1,0,1,0,0
665,27,4,0,3,0,0,2,1,0,1,0,1
666,47,2,2,6,0,2,0,1,0,1,0,1
667,31,2,1,6,0,0,0,1,0,1,0,1
668,32,3,0,3,0,2,0,1,0,1,0,1
669,54,2,0,1,0,0,0,1,0,1,0,1
670,56,6,0,6,1,0,0,1,0,1,0,0
671,48,1,1,1,1,2,0,1,0,1,0,0
672,44,2,0,1,0,2,0,1,0,1,0,1
673,46,2,0,1,0,0,2,1,0,1,0,1
674,45,1,0,1,0,2,0,1,0,1,0,1
675,43,2,0,4,0,0,2,1,0,1,0,1
676,40,2,1,1,1,0,0,1,0,1,0,0
677,56,6,0,6,0,2,0,1,0,1,0,1
678,47,10,0,4,0,0,0,1,0,1,0,1
679,39,6,2,6,1,2,0,1,0,1,0,0
680,48,4,0,0,1,0,0,1,0,1,0,0
681,45,0,0,4,1,2,0,1,0,1,1,0
682,36,8,0,6,0,0,0,1,0,1,0,1
683,49,6,0,4,1,2,0,1,0,1,0,0
684,46,1,0,1,0,0,0,1,0,1,0,1
685,38,3,0,3,0,2,0,1,0,1,0,1
686,50,0,0,0,1,2,0,1,0,1,0,0
687,27,2,1,1,0,2,0,1,0,1,0,1
688,40,4,0,4,1,2,0,1,0,1,0,0
689,46,6,0,6,0,2,0,1,0,1,0,1
690,40,2,2,6,0,2,0,1,0,1,0,1
691,33,6,1,6,0,0,0,1,0,1,0,1
692,54,5,0,1,0,2,0,1,0,1,0,1
693,52,3,0,0,1,2,0,1,0,1,0,0
694,53,2,0,6,1,2,0,1,0,1,0,0
695,49,1,0,1,1,0,0,1,0,1,0,0
696,42,3,0,0,1,0,0,1,0,1,0,0
697,49,0,0,0,0,0,0,1,0,1,0,1
698,40,10,0,3,0,0,0,1,0,1,0,1
699,59,2,0,6,1,0,0,1,0,1,0,0
700,51,8,0,3,0,2,0,1,0,1,0,1
701,57,0,0,2,1,2,0,1,0,1,0,0
702,38,8,2,3,0,2,0,1,0,1,0,1
703,52,8,0,6,0,0,0,1,0,1,0,1
704,26,7,1,3,0,2,0,1,0,1,0,1
705,35,2,0,6,0,2,2,1,0,1,0,1
706,51,2,0,6,0,0,0,1,0,1,0,1
707,43,3,0,0,1,2,2,1,0,1,0,0
708,42,2,0,1,1,2,0,1,0,1,0,0
709,60,5,2,6,1,2,0,1,0,1,0,0
710,36,3,0,3,0,2,0,1,0,1,0,1
711,57,6,0,6,1,0,0,1,0,1,0,0
712,35,11,1,6,1,0,0,1,0,1,0,0
713,30,2,0,6,0,0,0,1,0,1,0,1
714,43,1,0,1,0,0,0,1,0,1,0,1
715,40,4,0,3,0,0,0,1,0,1,0,1
716,45,4,0,6,0,0,0,1,0,1,0,1
717,56,5,0,1,0,0,0,1,0,1,0,1
718,46,1,0,2,0,0,0,1,0,1,0,1
719,41,3,0,0,0,2,0,1,0,1,0,1
720,42,2,0,6,0,2,0,1,0,1,0,1
721,56,3,0,0,0,0,0,1,0,1,0,1
722,43,10,0,0,0,2,0,1,0,1,0,1
723,34,3,0,0,0,0,0,1,0,1,0,1
724,38,1,0,1,0,2,0,1,0,1,0,1
725,40,4,0,3,0,0,0,1,0,1,0,1
726,38,2,0,1,0,0,0,1,0,1,0,1
727,48,10,0,6,0,2,0,1,0,1,0,1
728,27,3,0,3,1,2,0,1,0,1,0,0
729,24,4,1,4,0,0,0,1,0,1,0,1
730,47,2,1,5,1,2,2,1,0,1,0,0
731,48,3,0,4,1,0,0,1,0,1,0,0
732,31,2,1,1,0,2,2,1,0,1,0,1
733,39,8,1,0,1,2,0,1,0,1,0,0
734,41,4,1,6,1,0,0,1,0,1,0,0
735,49,3,0,0,1,2,0,1,0,1,0,0
736,56,5,0,0,0,0,0,1,0,1,0,1
737,49,2,0,1,0,0,0,1,0,1,0,1
738,47,7,2,6,0,0,0,1,0,1,0,1
739,44,3,0,5,1,2,0,1,0,1,0,0
740,48,2,2,1,0,0,0,1,0,1,0,1
741,55,0,0,0,0,2,2,1,0,1,0,1
742,59,6,0,0,1,2,0,1,0,1,0,0
743,44,4,1,4,0,2,2,1,0,1,0,1
744,46,3,0,3,0,0,2,1,0,1,0,1
745,39,3,2,2,1,2,0,1,0,1,0,0
746,38,7,0,0,1,2,2,1,0,1,0,0
747,36,1,0,1,0,2,0,1,0,1,0,1
748,29,2,1,6,0,0,0,1,0,1,0,1
749,31,4,1,4,0,2,0,1,0,1,0,1
750,30,1,2,3,0,0,2,1,0,1,0,1
751,36,3,0,0,0,2,0,1,0,1,0,1
752,60,3,0,4,0,0,0,1,0,1,0,1
753,36,2,0,6,0,2,0,1,0,1,0,1
754,32,1,0,1,0,0,0,1,0,1,0,1
755,39,3,0,3,1,2,0,1,0,1,0,0
756,30,1,0,6,0,2,0,1,0,2,0,1
757,39,3,0,0,1,0,0,1,0,2,0,0
758,37,3,0,3,1,2,0,1,0,2,0,0
759,39,3,0,4,1,2,0,1,0,2,0,0
760,46,3,0,0,0,0,0,1,0,2,0,1
761,43,7,0,0,0,0,0,1,0,2,0,1
762,37,1,0,1,0,2,0,1,0,2,0,1
763,30,4,0,6,1,0,0,1,0,2,0,0
764,38,4,0,4,0,0,0,1,0,2,0,1
765,31,4,0,6,0,2,0,1,0,2,0,1
766,44,2,0,6,0,0,0,1,0,2,0,1
767,44,8,0,6,1,0,0,1,0,2,0,0
768,38,4,0,5,1,1,1,1,0,2,0,0
769,30,11,1,1,1,0,0,1,0,2,0,0
770,37,3,0,0,1,1,1,1,0,2,0,0
771,54,0,2,5,0,2,0,1,0,2,0,1
772,41,6,0,5,1,2,0,1,0,2,0,0
773,43,4,0,4,0,0,0,1,0,2,0,1
774,38,0,0,3,0,0,0,1,0,2,0,1
775,41,3,0,0,0,2,0,1,0,2,0,1
776,38,3,1,5,1,0,2,1,0,2,0,0
777,33,3,0,3,0,1,1,1,0,2,0,1
778,32,2,0,1,0,2,0,1,0,2,0,1
779,30,1,0,1,1,0,0,1,0,2,0,0
780,43,4,0,2,0,2,0,1,0,2,0,1
781,30,1,0,1,1,2,0,1,0,2,0,0
782,36,4,2,4,0,0,0,1,0,2,0,1
783,38,3,0,2,0,1,1,1,0,2,0,1
784,35,3,1,2,0,2,0,1,0,2,0,1
785,50,8,0,6,0,0,0,1,0,2,0,1
786,38,3,0,3,0,2,0,1,0,2,0,1
787,58,2,0,0,1,0,2,1,0,2,0,0
788,50,4,0,4,0,2,0,1,0,2,0,1
789,33,3,1,3,1,0,0,1,0,2,0,0
790,33,3,1,3,1,1,1,1,0,2,0,0
791,44,6,1,6,1,2,2,1,0,2,0,0
792,31,6,0,1,0,0,0,1,0,2,0,1
793,40,10,0,3,0,0,0,1,0,2,0,1
794,28,9,1,3,1,0,0,1,0,2,0,0
795,36,1,1,5,0,2,0,1,0,2,0,1
796,44,3,1,1,0,0,0,1,0,2,0,1
797,38,3,2,5,0,2,0,1,0,2,0,1
798,33,3,0,3,0,1,1,1,0,2,0,1
799,39,3,2,2,1,2,2,1,0,2,0,0
800,47,3,1,0,1,2,0,1,0,2,0,0
801,47,1,2,1,0,0,0,1,0,2,0,1
802,35,10,1,4,0,0,0,1,0,2,0,1
803,42,2,2,6,0,0,0,1,0,2,0,1
804,36,2,0,1,0,0,0,1,0,2,0,1
805,35,4,0,2,0,0,0,1,0,2,0,1
806,36,1,1,5,0,2,0,1,0,2,0,1
807,56,10,0,6,1,2,0,1,0,2,0,0
808,26,2,1,1,0,0,0,1,0,2,0,1
809,31,2,1,6,0,2,2,1,0,2,0,1
810,57,8,1,1,1,0,0,1,0,2,0,0
811,39,1,0,1,0,0,0,1,0,2,0,1
812,43,3,0,1,0,2,0,1,0,2,0,1
813,50,2,0,6,0,0,0,1,0,2,0,1
814,52,3,1,1,1,1,1,1,0,2,0,0
815,39,3,2,3,0,0,0,1,0,2,0,1
816,44,4,1,5,1,2,0,1,0,2,0,0
817,36,0,0,0,0,2,0,1,0,2,0,1
818,54,6,0,1,1,2,0,1,0,2,0,0
819,27,2,1,3,0,2,0,1,0,2,0,1
820,31,2,1,6,0,0,0,1,0,2,1,1
821,31,2,0,6,1,0,0,1,0,2,0,0
822,28,3,0,2,0,0,0,1,0,2,0,1
823,31,6,1,6,0,2,0,1,0,2,0,1
824,30,6,2,1,0,0,2,1,0,2,0,1
825,52,4,0,4,0,2,0,1,0,2,0,1
826,37,4,2,4,0,0,0,1,0,2,0,1
827,30,1,0,6,0,2,0,1,0,2,0,1
828,45,3,0,3,1,2,2,1,0,2,0,0
829,54,4,0,6,0,2,0,1,0,2,0,1
830,49,10,0,3,0,2,0,1,0,2,0,1
831,44,2,0,1,0,0,0,1,0,2,0,1
832,28,11,1,3,1,2,2,1,0,2,1,0
833,53,4,0,1,0,2,0,1,0,2,0,1
834,45,3,0,3,1,2,0,1,0,2,0,0
835,45,3,0,3,1,0,0,1,0,2,0,0
836,51,2,0,1,1,2,0,1,0,2,0,0
837,41,3,0,3,1,2,0,1,0,2,0,0
838,43,4,0,4,0,2,0,1,0,2,0,1
839,31,2,1,6,0,2,0,1,0,2,0,1
840,39,2,1,5,0,2,0,1,0,2,0,1
841,38,4,0,4,0,0,0,1,0,2,0,1
842,50,10,0,3,0,2,2,1,0,2,0,1
843,53,2,1,6,1,2,0,1,0,2,0,0
844,44,2,2,1,1,2,0,1,0,2,0,0
845,53,3,0,3,1,2,2,1,0,2,0,0
846,24,1,1,1,0,0,0,1,0,2,0,1
847,34,2,1,1,0,2,0,1,0,2,0,1
848,40,4,0,4,0,2,0,1,0,2,0,1
849,57,6,2,6,0,2,0,1,0,2,0,1
850,43,3,0,0,1,2,0,1,0,2,0,0
851,31,3,0,2,1,0,0,1,0,2,0,0
852,31,1,0,2,0,2,0,1,0,2,0,1
853,31,3,0,2,1,2,0,1,0,2,0,0
854,45,0,0,0,1,2,0,1,0,2,0,0
855,38,2,0,6,0,0,0,1,0,2,0,1
856,41,10,0,6,0,2,0,1,0,2,1,1
857,47,3,0,4,1,2,0,1,0,2,0,0
858,42,3,0,2,0,0,0,1,0,2,0,1
859,35,3,1,5,0,2,0,1,0,2,0,1
860,40,6,0,6,0,2,0,1,0,2,0,1
861,42,3,0,2,0,0,0,1,0,2,0,1
862,34,4,0,4,1,2,0,1,0,2,0,0
863,48,2,1,6,0,2,0,1,0,2,0,1
864,35,3,0,5,0,2,2,1,0,2,0,1
865,33,3,0,1,0,2,0,1,0,2,0,1
866,37,4,0,4,0,2,0,1,0,2,0,1
867,43,4,0,4,0,2,0,1,0,2,0,1
868,42,2,1,5,1,0,0,1,0,2,0,0
869,46,2,2,6,0,2,0,1,0,2,0,1
870,37,3,1,3,1,2,0,1,0,2,1,0
871,40,3,0,1,0,2,0,1,0,2,0,1
872,40,3,0,1,0,2,0,1,0,2,0,1
873,59,10,2,1,1,2,0,1,0,2,0,0
874,43,4,1,6,0,0,0,1,0,2,0,1
875,44,3,0,2,0,2,2,1,0,2,0,1
876,44,3,0,0,0,2,0,1,0,2,1,1
877,41,2,0,6,0,2,0,1,0,2,0,1
878,28,9,1,3,1,2,0,1,0,2,0,0
879,48,1,0,1,1,2,0,1,0,2,0,0
880,31,2,1,1,0,2,0,1,0,2,0,1
881,27,3,0,3,0,2,0,1,0,2,0,1
882,43,4,1,6,0,2,0,1,0,2,0,1
883,47,5,0,0,1,2,0,1,0,2,0,0
884,40,3,2,5,0,2,0,1,0,2,0,1
885,43,9,0,1,1,0,0,1,0,2,0,0
886,29,4,0,4,0,2,0,1,0,2,0,1
887,54,2,0,6,0,0,0,1,0,2,0,1
888,36,4,0,4,0,0,0,1,0,2,0,1
889,30,2,1,6,0,0,0,1,0,2,0,1
890,38,1,1,5,1,2,0,1,0,2,0,0
891,39,3,0,2,0,0,0,1,0,2,0,1
892,33,3,0,3,0,0,0,1,0,2,0,1
893,39,5,1,1,0,2,0,1,0,2,0,1
894,38,4,1,4,0,0,0,1,0,2,0,1
895,44,2,0,1,0,2,0,1,0,2,0,1
896,33,3,0,3,0,2,0,1,0,2,0,1
897,37,3,0,2,0,0,0,1,0,2,0,1
898,32,6,0,2,0,0,0,1,0,2,0,1
899,46,4,0,4,0,2,0,1,0,2,0,1
900,34,4,2,4,0,2,0,1,0,2,0,1
901,52,4,0,0,1,0,0,1,0,2,0,0
902,46,3,0,2,1,0,0,1,0,2,0,0
903,57,6,2,6,0,1,1,1,0,2,0,1
904,52,4,0,0,1,0,2,1,0,2,0,0
905,32,4,1,4,0,0,0,1,0,2,0,1
906,31,3,1,3,0,0,0,1,0,2,0,1
907,46,2,2,3,1,0,0,1,0,2,0,0
908,59,1,2,1,0,0,0,1,0,2,0,1
909,38,3,0,5,1,0,2,1,0,2,0,0
910,42,3,2,2,1,2,0,1,0,2,0,0
911,40,3,0,0,0,0,0,1,0,2,0,1
912,46,2,0,4,0,0,0,1,0,2,0,1
913,35,2,1,1,0,0,0,1,0,2,0,1
914,28,3,0,3,0,0,2,1,0,2,0,1
915,47,1,0,1,1,2,0,1,0,2,0,0
916,35,3,0,0,0,2,0,1,0,2,0,1
917,48,5,0,3,0,2,0,1,0,2,0,1
918,40,3,0,2,1,2,0,1,0,2,0,0
919,32,1,1,1,0,2,0,1,0,2,0,1
920,59,5,2,0,0,2,0,1,0,2,0,1
921,48,10,0,3,1,0,0,1,0,2,0,0
922,45,3,0,3,1,2,0,1,0,2,0,0
923,49,3,1,2,0,2,0,1,0,2,0,1
924,51,2,0,6,0,2,0,1,0,2,0,1
925,38,4,1,6,0,2,0,1,0,2,0,1
926,53,4,0,1,0,2,0,1,0,2,0,1
927,49,3,0,3,0,2,0,1,0,2,0,1
928,31,3,0,3,0,2,2,1,0,2,0,1
929,36,1,0,1,1,2,0,1,0,2,0,0
930,54,5,0,0,1,2,0,1,0,2,0,0
931,29,2,1,1,0,2,0,1,0,2,0,1
932,31,3,0,2,1,2,0,1,0,2,0,0
933,35,2,0,1,0,2,0,1,0,2,0,1
934,38,3,0,3,0,0,0,1,0,2,0,1
935,54,6,0,1,1,2,2,1,0,2,0,0
936,48,2,0,3,1,0,0,1,0,2,0,0
937,48,6,2,6,0,2,0,1,0,2,0,1
938,32,2,1,6,1,2,0,1,0,2,0,0
939,34,4,0,4,1,2,0,1,0,2,0,0
940,49,4,1,6,1,2,0,1,0,2,0,0
941,44,3,0,3,1,1,1,1,0,2,0,0
942,42,1,2,1,1,0,0,1,0,2,0,0
943,55,3,0,0,1,0,0,1,0,2,0,0
944,42,1,2,1,1,0,0,1,0,2,0,0
945,44,2,0,6,1,0,0,1,0,2,0,0
946,51,3,0,3,0,0,0,1,0,2,0,1
947,43,3,0,0,1,2,0,1,0,2,0,0
948,52,4,0,1,0,2,0,1,0,2,0,1
949,45,3,1,2,0,2,0,1,0,2,0,1
950,41,1,2,1,0,2,2,1,0,2,0,1
951,35,4,2,5,0,2,2,1,0,2,0,1
952,41,1,2,1,0,0,2,1,0,2,0,1
953,46,6,0,3,0,0,0,1,0,2,0,1
954,36,0,2,3,1,0,0,1,0,2,0,0
955,29,4,0,4,0,0,0,1,0,2,0,1
956,47,1,0,5,0,0,0,1,0,2,0,1
957,43,3,0,0,1,2,0,1,0,2,0,0
958,38,3,1,3,1,0,0,1,0,2,0,0
959,44,3,0,0,0,2,0,1,0,2,0,1
960,29,1,0,1,0,0,0,1,0,2,0,1
961,58,9,0,5,1,0,0,1,0,2,0,0
962,48,3,0,4,0,0,2,1,0,2,0,1
963,46,3,0,3,1,0,0,1,0,2,0,0
964,31,3,0,0,0,2,0,1,0,2,0,1
965,47,1,0,5,0,0,0,1,0,2,0,1
966,44,2,0,6,0,2,0,1,0,2,0,1
967,31,3,0,0,0,2,0,1,0,2,0,1
968,38,7,2,4,0,0,0,1,0,2,0,1
969,33,2,0,6,0,0,0,1,0,2,0,1
970,53,3,0,3,0,2,0,1,0,2,0,1
971,33,6,1,5,0,2,0,1,0,2,0,1
972,33,8,0,3,0,2,0,1,0,2,0,1
973,37,2,2,6,0,2,0,1,0,2,0,1
974,55,3,0,3,0,2,0,1,0,2,0,1
975,41,2,1,2,0,1,1,1,0,2,0,1
976,46,3,0,2,1,2,0,1,0,2,0,0
977,32,10,2,6,0,0,0,1,0,2,0,1
978,48,3,0,1,0,0,0,1,0,2,0,1
979,34,10,0,0,0,2,0,1,0,2,0,1
980,35,2,1,6,0,0,0,1,0,2,0,1
981,55,3,0,0,0,2,2,1,0,2,0,1
982,45,10,1,6,0,1,1,1,0,2,0,1
983,48,6,2,6,0,0,0,1,0,2,0,1
984,34,3,0,2,0,2,0,1,0,2,0,1
985,46,2,2,6,1,0,0,1,0,2,0,0
986,34,3,0,2,0,2,0,1,0,2,0,1
987,51,7,0,4,1,0,0,1,0,2,0,0
988,37,2,0,6,0,0,0,1,0,2,0,1
989,54,0,2,0,0,0,0,1,0,2,0,1
990,45,1,0,1,1,2,0,1,0,2,0,0
991,39,1,1,1,0,1,1,1,0,2,0,1
992,39,3,0,3,0,0,0,1,0,2,0,1
993,39,4,1,2,1,0,0,1,0,2,0,0
994,39,1,0,3,0,0,0,1,0,2,0,1
995,32,10,0,2,0,2,0,1,0,2,0,1
996,41,1,1,1,0,2,2,1,0,2,0,1
997,59,0,0,2,0,2,0,1,0,2,0,1
998,57,4,0,3,0,2,0,1,0,2,0,1
999,30,1,0,5,0,0,0,1,0,2,0,1
1000,34,10,0,0,0,0,0,1,0,2,0,1
1001,34,4,0,1,0,0,0,1,0,2,0,1
1002,38,3,2,5,0,0,0,1,0,2,0,1
1003,31,3,0,2,0,2,0,1,0,2,0,1
1004,47,2,0,6,0,1,1,1,0,2,0,1
1005,57,8,1,1,1,0,0,1,0,2,0,0
1006,44,3,0,3,1,0,0,1,0,2,0,0
1007,45,1,0,1,1,2,0,1,0,2,0,0
1008,36,7,0,0,0,2,0,1,0,2,0,1
1009,44,1,0,1,0,2,0,1,0,2,0,1
1010,51,6,0,6,0,0,0,1,0,2,0,1
1011,28,2,1,6,0,0,0,1,0,2,0,1
1012,50,4,0,1,0,0,0,1,0,2,0,1
1013,51,10,0,6,0,0,0,1,0,2,0,1
1014,38,3,1,3,0,0,0,1,0,2,0,1
1015,44,3,0,0,0,2,0,1,0,2,0,1
1016,35,2,1,0,1,0,0,1,0,2,0,0
1017,35,2,1,0,1,2,0,1,0,2,0,0
1018,32,2,1,1,0,0,0,1,0,2,0,1
1019,48,3,0,3,0,2,0,1,0,2,0,1
1020,35,2,1,0,1,0,0,1,0,2,0,0
1021,44,4,0,4,1,0,0,1,0,2,0,0
1022,43,4,0,4,0,0,0,1,0,2,0,1
1023,40,6,0,1,0,0,0,1,0,2,0,1
1024,50,8,0,0,1,1,1,1,0,2,0,0
1025,44,4,0,4,1,2,0,1,0,2,0,0
1026,37,3,1,3,1,0,0,1,0,2,0,0
1027,32,1,2,1,0,2,0,1,0,2,0,1
1028,58,2,0,1,0,0,2,1,0,2,0,1
1029,49,4,0,1,0,2,0,1,0,2,0,1
1030,32,3,0,0,1,0,0,1,0,2,0,0
1031,30,1,0,1,0,0,2,1,0,2,0,1
1032,28,2,0,1,0,2,0,1,0,2,0,1
1033,40,3,0,0,1,1,1,1,0,2,0,0
1034,44,6,0,6,0,0,0,1,0,2,0,1
1035,30,1,0,4,1,2,0,1,0,2,0,0
1036,30,1,0,4,1,0,0,1,0,2,0,0
1037,28,4,1,4,0,2,0,1,0,2,0,1
1038,58,0,0,0,0,2,0,1,0,2,0,1
1039,45,3,1,1,1,0,2,1,0,2,0,0
1040,35,3,0,4,0,0,0,1,0,2,0,1
1041,57,5,2,1,0,0,0,1,0,2,0,1
1042,35,2,2,1,0,2,0,1,0,2,0,1
1043,41,4,1,6,1,0,0,1,0,2,0,0
1044,42,1,0,1,1,0,0,1,0,2,0,0
1045,42,3,0,0,1,0,0,1,0,2,0,0
1046,51,3,0,0,1,2,0,1,0,2,0,0
1047,48,6,0,6,0,2,0,1,0,2,0,1
1048,39,3,0,2,0,0,0,1,0,2,0,1
1049,47,5,0,0,1,1,1,1,0,2,0,0
1050,34,4,1,4,0,1,1,1,0,2,0,1
1051,44,1,0,2,1,0,0,1,0,2,0,0
1052,52,0,2,4,0,2,0,1,0,2,0,1
1053,51,3,0,0,0,2,0,1,0,2,0,1
1054,49,1,0,1,0,0,0,1,0,2,0,1
1055,35,2,1,0,1,2,0,1,0,2,0,0
1056,44,2,0,1,0,0,0,1,0,2,0,1
1057,37,2,0,1,0,2,0,1,0,2,0,1
1058,47,6,0,6,0,0,0,1,0,2,0,1
1059,43,6,0,4,0,0,0,1,0,2,0,1
1060,40,3,0,3,1,2,0,1,0,2,0,0
1061,32,6,2,0,1,0,0,1,0,2,0,0
1062,42,3,0,0,1,1,1,1,0,2,0,0
1063,42,8,0,6,0,2,0,1,0,2,0,1
1064,39,4,0,4,0,1,1,1,0,2,0,1
1065,32,0,0,0,0,0,0,1,0,2,0,1
1066,30,1,0,5,0,2,0,1,0,2,0,1
1067,42,3,0,0,1,2,0,1,0,2,0,0
1068,35,3,0,2,0,2,2,1,0,2,0,1
